                                                                                                 05 Nov 2019 00:51:59
Civil Air Patrol Use Only
Satellite-Satellite1:  J2000 Position & Velocity


       Time (UTCG)             x (km)          y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
12 Nov 2018 03:01:52.485      836.848567     -458.848710     6800.239091      -1.111196      -7.525463      -0.356939
12 Nov 2018 03:02:02.485      825.685599     -534.073713     6796.252344      -1.121374      -7.519384      -0.440401
12 Nov 2018 03:02:12.485      814.421538     -609.233327     6791.431257      -1.131415      -7.512385      -0.523805
12 Nov 2018 03:02:22.485      803.057768     -684.318355     6785.776467      -1.141316      -7.504467      -0.607141
12 Nov 2018 03:02:32.485      791.595686     -759.319609     6779.288708      -1.151077      -7.495631      -0.690397
12 Nov 2018 03:02:42.485      780.036699     -834.227916     6771.968821      -1.160697      -7.485878      -0.773565
12 Nov 2018 03:02:52.485      768.382229     -909.034111     6763.817745      -1.170174      -7.475209      -0.856633
12 Nov 2018 03:03:02.485      756.633705     -983.729044     6754.836518      -1.179507      -7.463626      -0.939593
12 Nov 2018 03:03:12.485      744.792570    -1058.303580     6745.026284      -1.188696      -7.451130      -1.022433
12 Nov 2018 03:03:22.485      732.860279    -1132.748597     6734.388283      -1.197738      -7.437722      -1.105144
12 Nov 2018 03:03:32.485      720.838295    -1207.054994     6722.923858      -1.206634      -7.423406      -1.187716
12 Nov 2018 03:03:42.485      708.728094    -1281.213682     6710.634452      -1.215381      -7.408181      -1.270139
12 Nov 2018 03:03:52.485      696.531162    -1355.215595     6697.521608      -1.223980      -7.392051      -1.352402
12 Nov 2018 03:04:02.485      684.248995    -1429.051684     6683.586969      -1.232428      -7.375017      -1.434496
12 Nov 2018 03:04:12.485      671.883100    -1502.712923     6668.832277      -1.240725      -7.357081      -1.516411
12 Nov 2018 03:04:22.485      659.434993    -1576.190306     6653.259377      -1.248871      -7.338246      -1.598137
12 Nov 2018 03:04:32.485      646.906200    -1649.474852     6636.870209      -1.256862      -7.318514      -1.679663
12 Nov 2018 03:04:42.485      634.298258    -1722.557602     6619.666814      -1.264700      -7.297887      -1.760980
12 Nov 2018 03:04:52.485      621.612713    -1795.429623     6601.651334      -1.272383      -7.276369      -1.842079
12 Nov 2018 03:05:02.485      608.851118    -1868.082008     6582.826006      -1.279910      -7.253961      -1.922948
12 Nov 2018 03:05:12.485      596.015039    -1940.505878     6563.193168      -1.287280      -7.230666      -2.003579
12 Nov 2018 03:05:22.485      583.106048    -2012.692382     6542.755256      -1.294492      -7.206488      -2.083961
12 Nov 2018 03:05:32.485      570.125727    -2084.632698     6521.514801      -1.301546      -7.181429      -2.164086
12 Nov 2018 03:05:42.485      557.075665    -2156.318033     6499.474436      -1.308440      -7.155492      -2.243942
12 Nov 2018 03:05:52.485      543.957462    -2227.739630     6476.636887      -1.315174      -7.128681      -2.323521
12 Nov 2018 03:06:02.485      530.772723    -2298.888758     6453.004980      -1.321747      -7.100999      -2.402812
12 Nov 2018 03:06:12.485      517.523064    -2369.756726     6428.581635      -1.328158      -7.072450      -2.481807
12 Nov 2018 03:06:22.485      504.210106    -2440.334874     6403.369869      -1.334406      -7.043036      -2.560495
12 Nov 2018 03:06:32.485      490.835480    -2510.614577     6377.372796      -1.340492      -7.012762      -2.638866
12 Nov 2018 03:06:42.485      477.400822    -2580.587249     6350.593624      -1.346413      -6.981630      -2.716913
12 Nov 2018 03:06:52.485      463.907777    -2650.244340     6323.035657      -1.352169      -6.949646      -2.794624
12 Nov 2018 03:07:02.485      450.357997    -2719.577340     6294.702293      -1.357760      -6.916813      -2.871991
12 Nov 2018 03:07:12.485      436.753140    -2788.577777     6265.597024      -1.363184      -6.883134      -2.949003
12 Nov 2018 03:07:22.485      423.094870    -2857.237220     6235.723437      -1.368442      -6.848615      -3.025653
12 Nov 2018 03:07:32.485      409.384859    -2925.547282     6205.085212      -1.373532      -6.813259      -3.101929
12 Nov 2018 03:07:42.485      395.624785    -2993.499617     6173.686122      -1.378455      -6.777070      -3.177824
12 Nov 2018 03:07:52.485      381.816330    -3061.085921     6141.530032      -1.383208      -6.740053      -3.253328
12 Nov 2018 03:08:02.485      367.961185    -3128.297939     6108.620901      -1.387793      -6.702213      -3.328431
12 Nov 2018 03:08:12.485      354.061044    -3195.127459     6074.962777      -1.392207      -6.663555      -3.403125
12 Nov 2018 03:08:22.485      340.117607    -3261.566316     6040.559801      -1.396452      -6.624082      -3.477400
12 Nov 2018 03:08:32.485      326.132580    -3327.606394     6005.416205      -1.400525      -6.583799      -3.551247
12 Nov 2018 03:08:42.485      312.107674    -3393.239625     5969.536309      -1.404427      -6.542713      -3.624658
12 Nov 2018 03:08:52.485      298.044603    -3458.457990     5932.924525      -1.408158      -6.500827      -3.697624
12 Nov 2018 03:09:02.485      283.945088    -3523.253522     5895.585353      -1.411716      -6.458147      -3.770134
12 Nov 2018 03:09:12.485      269.810852    -3587.618305     5857.523380      -1.415102      -6.414678      -3.842182
12 Nov 2018 03:09:22.485      255.643624    -3651.544477     5818.743283      -1.418315      -6.370426      -3.913758
12 Nov 2018 03:09:32.485      241.445136    -3715.024228     5779.249827      -1.421354      -6.325395      -3.984853
12 Nov 2018 03:09:42.485      227.217124    -3778.049802     5739.047861      -1.424219      -6.279591      -4.055458
12 Nov 2018 03:09:52.485      212.961328    -3840.613499     5698.142321      -1.426911      -6.233021      -4.125566
12 Nov 2018 03:10:02.485      198.679491    -3902.707676     5656.538232      -1.429428      -6.185688      -4.195167
12 Nov 2018 03:10:12.485      184.373359    -3964.324747     5614.240700      -1.431770      -6.137600      -4.264253
12 Nov 2018 03:10:22.485      170.044681    -4025.457183     5571.254918      -1.433937      -6.088762      -4.332816
12 Nov 2018 03:10:32.485      155.695209    -4086.097516     5527.586161      -1.435928      -6.039181      -4.400846
12 Nov 2018 03:10:42.485      141.326697    -4146.238337     5483.239790      -1.437745      -5.988861      -4.468337
12 Nov 2018 03:10:52.485      126.940901    -4205.872297     5438.221247      -1.439385      -5.937810      -4.535279
12 Nov 2018 03:11:02.485      112.539581    -4264.992111     5392.536056      -1.440850      -5.886033      -4.601665
12 Nov 2018 03:11:12.485       98.124497    -4323.590555     5346.189823      -1.442138      -5.833537      -4.667487
12 Nov 2018 03:11:22.485       83.697411    -4381.660470     5299.188233      -1.443250      -5.780328      -4.732735
12 Nov 2018 03:11:32.485       69.260086    -4439.194761     5251.537054      -1.444186      -5.726413      -4.797403
12 Nov 2018 03:11:42.485       54.814288    -4496.186398     5203.242131      -1.444945      -5.671798      -4.861483
12 Nov 2018 03:11:52.485       40.361783    -4552.628417     5154.309388      -1.445527      -5.616491      -4.924966
12 Nov 2018 03:12:02.485       25.904336    -4608.513923     5104.744827      -1.445933      -5.560497      -4.987845
12 Nov 2018 03:12:12.485       11.443716    -4663.836086     5054.554528      -1.446162      -5.503823      -5.050112
12 Nov 2018 03:12:22.485       -3.018310    -4718.588147     5003.744647      -1.446214      -5.446478      -5.111760
12 Nov 2018 03:12:32.485      -17.479974    -4772.763418     4952.321415      -1.446089      -5.388466      -5.172781
12 Nov 2018 03:12:42.485      -31.939508    -4826.355278     4900.291138      -1.445788      -5.329797      -5.233168
12 Nov 2018 03:12:52.485      -46.395146    -4879.357179     4847.660198      -1.445310      -5.270476      -5.292913
12 Nov 2018 03:13:02.485      -60.845119    -4931.762646     4794.435047      -1.444655      -5.210511      -5.352009
12 Nov 2018 03:13:12.485      -75.287663    -4983.565275     4740.622213      -1.443824      -5.149909      -5.410448
12 Nov 2018 03:13:22.485      -89.721012    -5034.758737     4686.228294      -1.442816      -5.088679      -5.468225
12 Nov 2018 03:13:32.485     -104.143401    -5085.336777     4631.259958      -1.441632      -5.026826      -5.525330
12 Nov 2018 03:13:42.485     -118.553068    -5135.293215     4575.723945      -1.440272      -4.964360      -5.581759
12 Nov 2018 03:13:52.485     -132.948251    -5184.621947     4519.627065      -1.438736      -4.901286      -5.637503
12 Nov 2018 03:14:02.485     -147.327192    -5233.316946     4462.976194      -1.437023      -4.837614      -5.692556
12 Nov 2018 03:14:12.485     -161.688132    -5281.372261     4405.778279      -1.435135      -4.773351      -5.746911
12 Nov 2018 03:14:22.485     -176.029316    -5328.782022     4348.040330      -1.433072      -4.708505      -5.800561
12 Nov 2018 03:14:32.485     -190.348992    -5375.540434     4289.769427      -1.430834      -4.643083      -5.853500
12 Nov 2018 03:14:42.485     -204.645409    -5421.641786     4230.972713      -1.428420      -4.577094      -5.905722
12 Nov 2018 03:14:52.485     -218.916819    -5467.080444     4171.657396      -1.425833      -4.510545      -5.957220
12 Nov 2018 03:15:02.485     -233.161479    -5511.850855     4111.830747      -1.423070      -4.443446      -6.007988
12 Nov 2018 03:15:12.485     -247.377648    -5555.947551     4051.500100      -1.420134      -4.375803      -6.058019
12 Nov 2018 03:15:22.485     -261.563587    -5599.365142     3990.672851      -1.417025      -4.307626      -6.107307
12 Nov 2018 03:15:32.485     -275.717563    -5642.098325     3929.356457      -1.413742      -4.238923      -6.155847
12 Nov 2018 03:15:42.485     -289.837845    -5684.141877     3867.558435      -1.410286      -4.169702      -6.203632
12 Nov 2018 03:15:52.485     -303.922710    -5725.490664     3805.286360      -1.406658      -4.099971      -6.250656
12 Nov 2018 03:16:02.485     -317.970434    -5766.139632     3742.547866      -1.402858      -4.029740      -6.296914
12 Nov 2018 03:16:12.485     -331.979301    -5806.083816     3679.350645      -1.398887      -3.959016      -6.342401
12 Nov 2018 03:16:22.485     -345.947599    -5845.318337     3615.702442      -1.394744      -3.887808      -6.387110
12 Nov 2018 03:16:32.485     -359.873621    -5883.838401     3551.611062      -1.390432      -3.816126      -6.431036
12 Nov 2018 03:16:42.485     -373.755666    -5921.639303     3487.084360      -1.385949      -3.743978      -6.474173
12 Nov 2018 03:16:52.485     -387.592036    -5958.716427     3422.130247      -1.381297      -3.671372      -6.516517
12 Nov 2018 03:17:02.485     -401.381041    -5995.065242     3356.756685      -1.376476      -3.598317      -6.558062
12 Nov 2018 03:17:12.485     -415.120997    -6030.681311     3290.971689      -1.371487      -3.524824      -6.598803
12 Nov 2018 03:17:22.485     -428.810223    -6065.560283     3224.783324      -1.366330      -3.450900      -6.638735
12 Nov 2018 03:17:32.485     -442.447047    -6099.697900     3158.199703      -1.361007      -3.376554      -6.677853
12 Nov 2018 03:17:42.485     -456.029804    -6133.089992     3091.228989      -1.355517      -3.301796      -6.716153
12 Nov 2018 03:17:52.485     -469.556833    -6165.732483     3023.879392      -1.349861      -3.226635      -6.753629
12 Nov 2018 03:18:02.485     -483.026481    -6197.621388     2956.159169      -1.344041      -3.151081      -6.790277
12 Nov 2018 03:18:12.485     -496.437102    -6228.752814     2888.076621      -1.338056      -3.075141      -6.826093
12 Nov 2018 03:18:22.485     -509.787059    -6259.122961     2819.640096      -1.331908      -2.998827      -6.861072
12 Nov 2018 03:18:32.485     -523.074719    -6288.728124     2750.857983      -1.325597      -2.922146      -6.895210
12 Nov 2018 03:18:42.485     -536.298460    -6317.564690     2681.738714      -1.319124      -2.845109      -6.928503
12 Nov 2018 03:18:52.485     -549.456665    -6345.629139     2612.290763      -1.312490      -2.767724      -6.960946
12 Nov 2018 03:19:02.485     -562.547727    -6372.918050     2542.522645      -1.305696      -2.690002      -6.992535
12 Nov 2018 03:19:12.485     -575.570047    -6399.428093     2472.442912      -1.298742      -2.611952      -7.023268
12 Nov 2018 03:19:22.485     -588.522033    -6425.156036     2402.060157      -1.291629      -2.533584      -7.053139
12 Nov 2018 03:19:32.485     -601.402104    -6450.098742     2331.383007      -1.284359      -2.454907      -7.082146
12 Nov 2018 03:19:42.485     -614.208686    -6474.253171     2260.420129      -1.276932      -2.375930      -7.110285
12 Nov 2018 03:19:52.485     -626.940215    -6497.616381     2189.180222      -1.269348      -2.296664      -7.137551
12 Nov 2018 03:20:02.485     -639.595135    -6520.185524     2117.672021      -1.261610      -2.217119      -7.163943
12 Nov 2018 03:20:12.485     -652.171902    -6541.957854     2045.904291      -1.253718      -2.137303      -7.189456
12 Nov 2018 03:20:22.485     -664.668978    -6562.930718     1973.885831      -1.245672      -2.057227      -7.214088
12 Nov 2018 03:20:32.485     -677.084837    -6583.101567     1901.625472      -1.237475      -1.976901      -7.237836
12 Nov 2018 03:20:42.485     -689.417965    -6602.467945     1829.132070      -1.229126      -1.896335      -7.260696
12 Nov 2018 03:20:52.485     -701.666853    -6621.027498     1756.414514      -1.220627      -1.815538      -7.282666
12 Nov 2018 03:21:02.485     -713.830008    -6638.777972     1683.481719      -1.211979      -1.734521      -7.303744
12 Nov 2018 03:21:12.485     -725.905945    -6655.717209     1610.342624      -1.203183      -1.653293      -7.323926
12 Nov 2018 03:21:22.485     -737.893188    -6671.843155     1537.006195      -1.194241      -1.571864      -7.343210
12 Nov 2018 03:21:32.485     -749.790275    -6687.153853     1463.481423      -1.185152      -1.490245      -7.361594
12 Nov 2018 03:21:42.485     -761.595753    -6701.647447     1389.777320      -1.175919      -1.408445      -7.379076
12 Nov 2018 03:21:52.485     -773.308183    -6715.322182     1315.902920      -1.166543      -1.326475      -7.395653
12 Nov 2018 03:22:02.485     -784.926135    -6728.176402     1241.867278      -1.157024      -1.244344      -7.411324
12 Nov 2018 03:22:12.485     -796.448191    -6740.208555     1167.679468      -1.147364      -1.162063      -7.426086
12 Nov 2018 03:22:22.485     -807.872946    -6751.417186     1093.348584      -1.137564      -1.079641      -7.439939
12 Nov 2018 03:22:32.485     -819.199007    -6761.800945     1018.883736      -1.127625      -0.997090      -7.452879
12 Nov 2018 03:22:42.485     -830.424991    -6771.358582      944.294049      -1.117549      -0.914418      -7.464906
12 Nov 2018 03:22:52.485     -841.549530    -6780.088946      869.588664      -1.107336      -0.831637      -7.476018
12 Nov 2018 03:23:02.485     -852.571267    -6787.990992      794.776737      -1.096989      -0.748756      -7.486214
12 Nov 2018 03:23:12.485     -863.488859    -6795.063773      719.867435      -1.086507      -0.665786      -7.495493
12 Nov 2018 03:23:22.485     -874.300973    -6801.306447      644.869938      -1.075894      -0.582736      -7.503853
12 Nov 2018 03:23:32.485     -885.006294    -6806.718273      569.793435      -1.065149      -0.499618      -7.511294
12 Nov 2018 03:23:42.485     -895.603514    -6811.298610      494.647126      -1.054274      -0.416441      -7.517814
12 Nov 2018 03:23:52.485     -906.091343    -6815.046923      419.440217      -1.043271      -0.333215      -7.523414
12 Nov 2018 03:24:02.485     -916.468503    -6817.962776      344.181923      -1.032140      -0.249950      -7.528091
12 Nov 2018 03:24:12.485     -926.733729    -6820.045838      268.881463      -1.020884      -0.166658      -7.531847
12 Nov 2018 03:24:22.485     -936.885772    -6821.295878      193.548063      -1.009504      -0.083348      -7.534680
12 Nov 2018 03:24:32.485     -946.923393    -6821.712769      118.190949      -0.998000      -0.000030      -7.536589
12 Nov 2018 03:24:42.485     -956.845371    -6821.296487       42.819353      -0.986375       0.083285      -7.537576
12 Nov 2018 03:24:52.485     -966.650497    -6820.047107      -32.557494      -0.974630       0.166588      -7.537640
12 Nov 2018 03:25:02.485     -976.337578    -6817.964810     -107.930361      -0.962766       0.249867      -7.536780
12 Nov 2018 03:25:12.485     -985.905435    -6815.049877     -183.290017      -0.950786       0.333113      -7.534997
12 Nov 2018 03:25:22.485     -995.352903    -6811.302692     -258.627233      -0.938689       0.416316      -7.532292
12 Nov 2018 03:25:32.485    -1004.678832    -6806.723741     -333.932786      -0.926478       0.499465      -7.528665
12 Nov 2018 03:25:42.485    -1013.882087    -6801.313612     -409.197455      -0.914154       0.582550      -7.524115
12 Nov 2018 03:25:52.485    -1022.961549    -6795.072996     -484.412024      -0.901720       0.665561      -7.518645
12 Nov 2018 03:26:02.485    -1031.916114    -6788.002683     -559.567286      -0.889175       0.748487      -7.512254
12 Nov 2018 03:26:12.485    -1040.744692    -6780.103569     -634.654041      -0.876523       0.831319      -7.504944
12 Nov 2018 03:26:22.485    -1049.446209    -6771.376648     -709.663098      -0.863763       0.914047      -7.496715
12 Nov 2018 03:26:32.485    -1058.019609    -6761.823018     -784.585275      -0.850899       0.996659      -7.487568
12 Nov 2018 03:26:42.485    -1066.463848    -6751.443877     -859.411403      -0.837932       1.079147      -7.477505
12 Nov 2018 03:26:52.485    -1074.777901    -6740.240525     -934.132326      -0.824862       1.161500      -7.466527
12 Nov 2018 03:27:02.485    -1082.960758    -6728.214363    -1008.738899      -0.811693       1.243707      -7.454635
12 Nov 2018 03:27:12.485    -1091.011424    -6715.366893    -1083.221995      -0.798424       1.325760      -7.441832
12 Nov 2018 03:27:22.485    -1098.928923    -6701.699716    -1157.572500      -0.785059       1.407647      -7.428118
12 Nov 2018 03:27:32.485    -1106.712293    -6687.214537    -1231.781318      -0.771599       1.489359      -7.413495
12 Nov 2018 03:27:42.485    -1114.360589    -6671.913158    -1305.839373      -0.758045       1.570885      -7.397965
12 Nov 2018 03:27:52.485    -1121.872883    -6655.797482    -1379.737606      -0.744399       1.652216      -7.381531
12 Nov 2018 03:28:02.485    -1129.248263    -6638.869513    -1453.466979      -0.730662       1.733342      -7.364194
12 Nov 2018 03:28:12.485    -1136.485836    -6621.131353    -1527.018476      -0.716838       1.814253      -7.345956
12 Nov 2018 03:28:22.485    -1143.584724    -6602.585205    -1600.383103      -0.702926       1.894938      -7.326820
12 Nov 2018 03:28:32.485    -1150.544066    -6583.233368    -1673.551891      -0.688929       1.975389      -7.306789
12 Nov 2018 03:28:42.485    -1157.363019    -6563.078242    -1746.515896      -0.674848       2.055595      -7.285864
12 Nov 2018 03:28:52.485    -1164.040758    -6542.122324    -1819.266198      -0.660686       2.135546      -7.264049
12 Nov 2018 03:29:02.485    -1170.576474    -6520.368210    -1891.793907      -0.646444       2.215232      -7.241345
12 Nov 2018 03:29:12.485    -1176.969375    -6497.818592    -1964.090158      -0.632124       2.294645      -7.217758
12 Nov 2018 03:29:22.485    -1183.218690    -6474.476261    -2036.146119      -0.617727       2.373773      -7.193288
12 Nov 2018 03:29:32.485    -1189.323662    -6450.344102    -2107.952986      -0.603255       2.452609      -7.167939
12 Nov 2018 03:29:42.485    -1195.283553    -6425.425099    -2179.501987      -0.588711       2.531141      -7.141715
12 Nov 2018 03:29:52.485    -1201.097644    -6399.722331    -2250.784381      -0.574095       2.609360      -7.114619
12 Nov 2018 03:30:02.485    -1206.765231    -6373.238973    -2321.791464      -0.559411       2.687257      -7.086653
12 Nov 2018 03:30:12.485    -1212.285632    -6345.978293    -2392.514564      -0.544658       2.764823      -7.057823
12 Nov 2018 03:30:22.485    -1217.658180    -6317.943657    -2462.945045      -0.529840       2.842047      -7.028130
12 Nov 2018 03:30:32.485    -1222.882228    -6289.138524    -2533.074309      -0.514959       2.918921      -6.997580
12 Nov 2018 03:30:42.485    -1227.957145    -6259.566446    -2602.893794      -0.500015       2.995434      -6.966175
12 Nov 2018 03:30:52.485    -1232.882320    -6229.231068    -2672.394978      -0.485011       3.071579      -6.933920
12 Nov 2018 03:31:02.485    -1237.657161    -6198.136131    -2741.569380      -0.469948       3.147345      -6.900819
12 Nov 2018 03:31:12.485    -1242.281093    -6166.285464    -2810.408557      -0.454829       3.222723      -6.866876
12 Nov 2018 03:31:22.485    -1246.753560    -6133.682992    -2878.904111      -0.439655       3.297704      -6.832095
12 Nov 2018 03:31:32.485    -1251.074025    -6100.332728    -2947.047685      -0.424429       3.372280      -6.796481
12 Nov 2018 03:31:42.485    -1255.241968    -6066.238777    -3014.830967      -0.409151       3.446440      -6.760038
12 Nov 2018 03:31:52.485    -1259.256889    -6031.405336    -3082.245690      -0.393825       3.520177      -6.722770
12 Nov 2018 03:32:02.485    -1263.118308    -5995.836689    -3149.283632      -0.378451       3.593480      -6.684682
12 Nov 2018 03:32:12.485    -1266.825760    -5959.537211    -3215.936618      -0.363032       3.666341      -6.645780
12 Nov 2018 03:32:22.485    -1270.378802    -5922.511365    -3282.196523      -0.347569       3.738752      -6.606067
12 Nov 2018 03:32:32.485    -1273.777010    -5884.763702    -3348.055269      -0.332065       3.810703      -6.565549
12 Nov 2018 03:32:42.485    -1277.019977    -5846.298861    -3413.504827      -0.316522       3.882186      -6.524230
12 Nov 2018 03:32:52.485    -1280.107315    -5807.121568    -3478.537222      -0.300940       3.953192      -6.482117
12 Nov 2018 03:33:02.485    -1283.038657    -5767.236634    -3543.144527      -0.285323       4.023713      -6.439213
12 Nov 2018 03:33:12.485    -1285.813653    -5726.648957    -3607.318872      -0.269671       4.093739      -6.395525
12 Nov 2018 03:33:22.485    -1288.431974    -5685.363520    -3671.052437      -0.253988       4.163264      -6.351058
12 Nov 2018 03:33:32.485    -1290.893309    -5643.385389    -3734.337459      -0.238274       4.232277      -6.305818
12 Nov 2018 03:33:42.485    -1293.197366    -5600.719716    -3797.166229      -0.222533       4.300771      -6.259809
12 Nov 2018 03:33:52.485    -1295.343872    -5557.371734    -3859.531096      -0.206764       4.368737      -6.213038
12 Nov 2018 03:34:02.485    -1297.332574    -5513.346759    -3921.424465      -0.190972       4.436168      -6.165510
12 Nov 2018 03:34:12.485    -1299.163237    -5468.650190    -3982.838800      -0.175157       4.503055      -6.117232
12 Nov 2018 03:34:22.485    -1300.835648    -5423.287505    -4043.766624      -0.159322       4.569390      -6.068209
12 Nov 2018 03:34:32.485    -1302.349609    -5377.264264    -4104.200521      -0.143468       4.635165      -6.018448
12 Nov 2018 03:34:42.485    -1303.704945    -5330.586106    -4164.133134      -0.127597       4.700372      -5.967954
12 Nov 2018 03:34:52.485    -1304.901499    -5283.258748    -4223.557171      -0.111711       4.765003      -5.916733
12 Nov 2018 03:35:02.485    -1305.939131    -5235.287988    -4282.465398      -0.095813       4.829051      -5.864793
12 Nov 2018 03:35:12.485    -1306.817725    -5186.679697    -4340.850649      -0.079904       4.892508      -5.812139
12 Nov 2018 03:35:22.485    -1307.537181    -5137.439827    -4398.705821      -0.063986       4.955366      -5.758778
12 Nov 2018 03:35:32.485    -1308.097418    -5087.574403    -4456.023874      -0.048061       5.017617      -5.704716
12 Nov 2018 03:35:42.485    -1308.498376    -5037.089527    -4512.797836      -0.032130       5.079255      -5.649961
12 Nov 2018 03:35:52.485    -1308.740013    -4985.991375    -4569.020802      -0.016197       5.140271      -5.594518
12 Nov 2018 03:36:02.485    -1308.822309    -4934.286196    -4624.685934      -0.000262       5.200659      -5.538395
12 Nov 2018 03:36:12.485    -1308.745259    -4881.980312    -4679.786462       0.015672       5.260411      -5.481599
12 Nov 2018 03:36:22.485    -1308.508880    -4829.080118    -4734.315686       0.031603       5.319520      -5.424136
12 Nov 2018 03:36:32.485    -1308.113210    -4775.592081    -4788.266975       0.047530       5.377979      -5.366013
12 Nov 2018 03:36:42.485    -1307.558301    -4721.522736    -4841.633769       0.063450       5.435780      -5.307238
12 Nov 2018 03:36:52.485    -1306.844230    -4666.878689    -4894.409581       0.079362       5.492918      -5.247818
12 Nov 2018 03:37:02.485    -1305.971089    -4611.666616    -4946.587994       0.095264       5.549384      -5.187759
12 Nov 2018 03:37:12.485    -1304.938992    -4555.893260    -4998.162665       0.111153       5.605173      -5.127070
12 Nov 2018 03:37:22.485    -1303.748071    -4499.565432    -5049.127324       0.127028       5.660278      -5.065758
12 Nov 2018 03:37:32.485    -1302.398478    -4442.690007    -5099.475777       0.142887       5.714691      -5.003830
12 Nov 2018 03:37:42.485    -1300.890382    -4385.273929    -5149.201903       0.158729       5.768407      -4.941294
12 Nov 2018 03:37:52.485    -1299.223974    -4327.324206    -5198.299659       0.174550       5.821419      -4.878157
12 Nov 2018 03:38:02.485    -1297.399462    -4268.847907    -5246.763076       0.190349       5.873721      -4.814428
12 Nov 2018 03:38:12.485    -1295.417075    -4209.852170    -5294.586264       0.206124       5.925306      -4.750113
12 Nov 2018 03:38:22.485    -1293.277060    -4150.344188    -5341.763411       0.221874       5.976169      -4.685221
12 Nov 2018 03:38:32.485    -1290.979682    -4090.331222    -5388.288782       0.237597       6.026302      -4.619759
12 Nov 2018 03:38:42.485    -1288.525227    -4029.820590    -5434.156723       0.253289       6.075701      -4.553736
12 Nov 2018 03:38:52.485    -1285.913998    -3968.819669    -5479.361660       0.268951       6.124359      -4.487160
12 Nov 2018 03:39:02.485    -1283.146319    -3907.335897    -5523.898098       0.284579       6.172270      -4.420038
12 Nov 2018 03:39:12.485    -1280.222530    -3845.376768    -5567.760623       0.300172       6.219429      -4.352379
12 Nov 2018 03:39:22.485    -1277.142994    -3782.949835    -5610.943905       0.315729       6.265830      -4.284190
12 Nov 2018 03:39:32.485    -1273.908088    -3720.062704    -5653.442696       0.331246       6.311468      -4.215482
12 Nov 2018 03:39:42.485    -1270.518211    -3656.723039    -5695.251828       0.346723       6.356336      -4.146260
12 Nov 2018 03:39:52.485    -1266.973780    -3592.938558    -5736.366221       0.362157       6.400430      -4.076535
12 Nov 2018 03:40:02.485    -1263.275229    -3528.717029    -5776.780876       0.377546       6.443745      -4.006314
12 Nov 2018 03:40:12.485    -1259.423013    -3464.066276    -5816.490880       0.392889       6.486274      -3.935606
12 Nov 2018 03:40:22.485    -1255.417604    -3398.994173    -5855.491407       0.408184       6.528014      -3.864420
12 Nov 2018 03:40:32.485    -1251.259492    -3333.508644    -5893.777715       0.423429       6.568959      -3.792764
12 Nov 2018 03:40:42.485    -1246.949188    -3267.617662    -5931.345149       0.438623       6.609104      -3.720647
12 Nov 2018 03:40:52.485    -1242.487217    -3201.329250    -5968.189140       0.453762       6.648444      -3.648077
12 Nov 2018 03:41:02.485    -1237.874127    -3134.651476    -6004.305208       0.468846       6.686975      -3.575064
12 Nov 2018 03:41:12.485    -1233.110482    -3067.592458    -6039.688961       0.483873       6.724692      -3.501615
12 Nov 2018 03:41:22.485    -1228.196862    -3000.160356    -6074.336095       0.498841       6.761591      -3.427741
12 Nov 2018 03:41:32.485    -1223.133869    -2932.363377    -6108.242396       0.513748       6.797667      -3.353450
12 Nov 2018 03:41:42.485    -1217.922120    -2864.209770    -6141.403736       0.528592       6.832916      -3.278751
12 Nov 2018 03:41:52.485    -1212.562252    -2795.707826    -6173.816082       0.543371       6.867334      -3.203653
12 Nov 2018 03:42:02.485    -1207.054918    -2726.865879    -6205.475487       0.558084       6.900916      -3.128164
12 Nov 2018 03:42:12.485    -1201.400789    -2657.692304    -6236.378096       0.572730       6.933659      -3.052295
12 Nov 2018 03:42:22.485    -1195.600555    -2588.195514    -6266.520147       0.587305       6.965558      -2.976054
12 Nov 2018 03:42:32.485    -1189.654921    -2518.383962    -6295.897966       0.601809       6.996611      -2.899450
12 Nov 2018 03:42:42.485    -1183.564612    -2448.266137    -6324.507973       0.616240       7.026812      -2.822493
12 Nov 2018 03:42:52.485    -1177.330370    -2377.850568    -6352.346681       0.630596       7.056159      -2.745192
12 Nov 2018 03:43:02.485    -1170.952953    -2307.145816    -6379.410694       0.644875       7.084648      -2.667556
12 Nov 2018 03:43:12.485    -1164.433136    -2236.160479    -6405.696712       0.659075       7.112275      -2.589594
12 Nov 2018 03:43:22.485    -1157.771714    -2164.903190    -6431.201524       0.673196       7.139038      -2.511316
12 Nov 2018 03:43:32.485    -1150.969494    -2093.382611    -6455.922019       0.687234       7.164933      -2.432732
12 Nov 2018 03:43:42.485    -1144.027306    -2021.607439    -6479.855175       0.701189       7.189956      -2.353850
12 Nov 2018 03:43:52.485    -1136.945991    -1949.586400    -6502.998068       0.715059       7.214106      -2.274681
12 Nov 2018 03:44:02.485    -1129.726411    -1877.328251    -6525.347868       0.728842       7.237378      -2.195233
12 Nov 2018 03:44:12.485    -1122.369441    -1804.841776    -6546.901840       0.742537       7.259770      -2.115517
12 Nov 2018 03:44:22.485    -1114.875977    -1732.135789    -6567.657346       0.756141       7.281280      -2.035542
12 Nov 2018 03:44:32.485    -1107.246926    -1659.219127    -6587.611843       0.769654       7.301905      -1.955317
