                                                                                                 01 Nov 2019 01:44:29
Civil Air Patrol Use Only
Satellite-Satellite2:  J2000 Position & Velocity


       Time (UTCG)             x (km)          y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
12 Nov 2018 05:20:22.485    -1043.860662    -1103.412832    -6712.251434       0.860400       7.429963      -1.341995
12 Nov 2018 05:20:32.485    -1035.193347    -1029.047586    -6725.261682       0.873045       7.442935      -1.260028
12 Nov 2018 05:20:42.485    -1026.400108     -954.557141    -6737.451476       0.885585       7.455003      -1.177905
12 Nov 2018 05:20:52.485    -1017.482013     -879.950555    -6748.819300       0.898017       7.466163      -1.095636
12 Nov 2018 05:21:02.485    -1008.440140     -805.236902    -6759.363739       0.910340       7.476416      -1.013230
12 Nov 2018 05:21:12.485     -999.275585     -730.425268    -6769.083477       0.922553       7.485759      -0.930697
12 Nov 2018 05:21:22.485     -989.989459     -655.524753    -6777.977297       0.934654       7.494192      -0.848048
12 Nov 2018 05:21:32.485     -980.582887     -580.544468    -6786.044080       0.946642       7.501713      -0.765292
12 Nov 2018 05:21:42.485     -971.057007     -505.493533    -6793.282809       0.958515       7.508322      -0.682439
12 Nov 2018 05:21:52.485     -961.412975     -430.381080    -6799.692565       0.970272       7.514017      -0.599499
12 Nov 2018 05:22:02.485     -951.651957     -355.216247    -6805.272528       0.981912       7.518798      -0.516482
12 Nov 2018 05:22:12.485     -941.775138     -280.008179    -6810.021980       0.993432       7.522663      -0.433398
12 Nov 2018 05:22:22.485     -931.783713     -204.766029    -6813.940303       1.004833       7.525614      -0.350258
12 Nov 2018 05:22:32.485     -921.678892     -129.498953    -6817.026976       1.016111       7.527649      -0.267070
12 Nov 2018 05:22:42.485     -911.461900      -54.216111    -6819.281583       1.027267       7.528767      -0.183846
12 Nov 2018 05:22:52.485     -901.133975       21.073332    -6820.703803       1.038298       7.528969      -0.100595
12 Nov 2018 05:23:02.485     -890.696367       96.360214    -6821.293418       1.049203       7.528254      -0.017327
12 Nov 2018 05:23:12.485     -880.150341      171.635367    -6821.050312       1.059981       7.526623       0.065948
12 Nov 2018 05:23:22.485     -869.497175      246.889627    -6819.974464       1.070631       7.524076       0.149220
12 Nov 2018 05:23:32.485     -858.738158      322.113830    -6818.065959       1.081151       7.520612       0.232478
12 Nov 2018 05:23:42.485     -847.874595      397.298815    -6815.324979       1.091540       7.516232       0.315713
12 Nov 2018 05:23:52.485     -836.907802      472.435425    -6811.751806       1.101797       7.510937       0.398915
12 Nov 2018 05:24:02.485     -825.839107      547.514508    -6807.346824       1.111920       7.504727       0.482073
12 Nov 2018 05:24:12.485     -814.669851      622.526915    -6802.110517       1.121909       7.497602       0.565178
12 Nov 2018 05:24:22.485     -803.401388      697.463508    -6796.043467       1.131761       7.489564       0.648220
12 Nov 2018 05:24:32.485     -792.035082      772.315155    -6789.146359       1.141477       7.480613       0.731188
12 Nov 2018 05:24:42.485     -780.572312      847.072731    -6781.419976       1.151054       7.470750       0.814073
12 Nov 2018 05:24:52.485     -769.014466      921.727125    -6772.865202       1.160492       7.459977       0.896865
12 Nov 2018 05:25:02.485     -757.362945      996.269234    -6763.483022       1.169789       7.448294       0.979553
12 Nov 2018 05:25:12.485     -745.619161     1070.689968    -6753.274517       1.178944       7.435702       1.062128
12 Nov 2018 05:25:22.485     -733.784537     1144.980251    -6742.240871       1.187957       7.422204       1.144580
12 Nov 2018 05:25:32.485     -721.860509     1219.131020    -6730.383368       1.196825       7.407799       1.226898
12 Nov 2018 05:25:42.485     -709.848521     1293.133228    -6717.703389       1.205548       7.392492       1.309073
12 Nov 2018 05:25:52.485     -697.750031     1366.977844    -6704.202416       1.214125       7.376281       1.391095
12 Nov 2018 05:26:02.485     -685.566504     1440.655854    -6689.882031       1.222555       7.359171       1.472954
12 Nov 2018 05:26:12.485     -673.299419     1514.158263    -6674.743914       1.230837       7.341162       1.554640
12 Nov 2018 05:26:22.485     -660.950263     1587.476095    -6658.789845       1.238969       7.322256       1.636143
12 Nov 2018 05:26:32.485     -648.520534     1660.600396    -6642.021702       1.246951       7.302456       1.717453
12 Nov 2018 05:26:42.485     -636.011739     1733.522233    -6624.441464       1.254782       7.281763       1.798560
12 Nov 2018 05:26:52.485     -623.425397     1806.232695    -6606.051205       1.262461       7.260181       1.879455
12 Nov 2018 05:27:02.485     -610.763033     1878.722896    -6586.853101       1.269986       7.237711       1.960128
12 Nov 2018 05:27:12.485     -598.026185     1950.983975    -6566.849424       1.277358       7.214357       2.040568
12 Nov 2018 05:27:22.485     -585.216398     2023.007096    -6546.042544       1.284574       7.190120       2.120767
12 Nov 2018 05:27:32.485     -572.335227     2094.783451    -6524.434929       1.291634       7.165004       2.200714
12 Nov 2018 05:27:42.485     -559.384237     2166.304261    -6502.029144       1.298538       7.139012       2.280399
12 Nov 2018 05:27:52.485     -546.364999     2237.560774    -6478.827851       1.305283       7.112146       2.359814
12 Nov 2018 05:28:02.485     -533.279095     2308.544270    -6454.833810       1.311871       7.084409       2.438947
12 Nov 2018 05:28:12.485     -520.128115     2379.246059    -6430.049874       1.318299       7.055805       2.517791
12 Nov 2018 05:28:22.485     -506.913656     2449.657483    -6404.478997       1.324566       7.026336       2.596334
12 Nov 2018 05:28:32.485     -493.637325     2519.769918    -6378.124226       1.330673       6.996008       2.674568
12 Nov 2018 05:28:42.485     -480.300734     2589.574776    -6350.988703       1.336618       6.964821       2.752483
12 Nov 2018 05:28:52.485     -466.905506     2659.063500    -6323.075667       1.342400       6.932781       2.830069
12 Nov 2018 05:29:02.485     -453.453270     2728.227572    -6294.388452       1.348020       6.899892       2.907317
12 Nov 2018 05:29:12.485     -439.945661     2797.058512    -6264.930486       1.353475       6.866156       2.984218
12 Nov 2018 05:29:22.485     -426.384323     2865.547877    -6234.705291       1.358765       6.831577       3.060761
12 Nov 2018 05:29:32.485     -412.770905     2933.687264    -6203.716484       1.363890       6.796161       3.136938
12 Nov 2018 05:29:42.485     -399.107066     3001.468309    -6171.967776       1.368850       6.759910       3.212740
12 Nov 2018 05:29:52.485     -385.394468     3068.882692    -6139.462969       1.373642       6.722829       3.288156
12 Nov 2018 05:30:02.485     -371.634782     3135.922134    -6106.205961       1.378267       6.684922       3.363179
12 Nov 2018 05:30:12.485     -357.829682     3202.578400    -6072.200740       1.382725       6.646194       3.437797
12 Nov 2018 05:30:22.485     -343.980852     3268.843298    -6037.451387       1.387013       6.606650       3.512004
12 Nov 2018 05:30:32.485     -330.089978     3334.708683    -6001.962075       1.391133       6.566293       3.585788
12 Nov 2018 05:30:42.485     -316.158753     3400.166458    -5965.737069       1.395083       6.525128       3.659141
12 Nov 2018 05:30:52.485     -302.188877     3465.208571    -5928.780723       1.398863       6.483161       3.732054
12 Nov 2018 05:31:02.485     -288.182053     3529.827020    -5891.097483       1.402473       6.440396       3.804518
12 Nov 2018 05:31:12.485     -274.139988     3594.013853    -5852.691884       1.405911       6.396839       3.876525
12 Nov 2018 05:31:22.485     -260.064396     3657.761168    -5813.568550       1.409178       6.352494       3.948064
12 Nov 2018 05:31:32.485     -245.956996     3721.061115    -5773.732193       1.412273       6.307366       4.019127
12 Nov 2018 05:31:42.485     -231.819508     3783.905897    -5733.187617       1.415196       6.261461       4.089706
12 Nov 2018 05:31:52.485     -217.653658     3846.287770    -5691.939709       1.417945       6.214785       4.159792
12 Nov 2018 05:32:02.485     -203.461177     3908.199046    -5649.993447       1.420522       6.167343       4.229376
12 Nov 2018 05:32:12.485     -189.243798     3969.632090    -5607.353893       1.422925       6.119140       4.298449
12 Nov 2018 05:32:22.485     -175.003258     4030.579327    -5564.026196       1.425154       6.070182       4.367003
12 Nov 2018 05:32:32.485     -160.741297     4091.033237    -5520.015592       1.427209       6.020476       4.435029
12 Nov 2018 05:32:42.485     -146.459659     4150.986360    -5475.327399       1.429090       5.970026       4.502519
12 Nov 2018 05:32:52.485     -132.160088     4210.431295    -5429.967021       1.430795       5.918839       4.569465
12 Nov 2018 05:33:02.485     -117.844335     4269.360701    -5383.939944       1.432326       5.866921       4.635858
12 Nov 2018 05:33:12.485     -103.514149     4327.767299    -5337.251740       1.433682       5.814278       4.701689
12 Nov 2018 05:33:22.485      -89.171285     4385.643871    -5289.908059       1.434862       5.760917       4.766951
12 Nov 2018 05:33:32.485      -74.817496     4442.983263    -5241.914637       1.435866       5.706843       4.831636
12 Nov 2018 05:33:42.485      -60.454541     4499.778386    -5193.277287       1.436695       5.652064       4.895735
12 Nov 2018 05:33:52.485      -46.084177     4556.022212    -5144.001907       1.437348       5.596585       4.959241
12 Nov 2018 05:34:02.485      -31.708164     4611.707783    -5094.094469       1.437825       5.540414       5.022145
12 Nov 2018 05:34:12.485      -17.328263     4666.828206    -5043.561030       1.438126       5.483557       5.084440
12 Nov 2018 05:34:22.485       -2.946235     4721.376655    -4992.407721       1.438250       5.426020       5.146118
12 Nov 2018 05:34:32.485       11.436156     4775.346373    -4940.640753       1.438199       5.367812       5.207171
12 Nov 2018 05:34:42.485       25.817149     4828.730673    -4888.266412       1.437971       5.308938       5.267591
12 Nov 2018 05:34:52.485       40.194980     4881.522937    -4835.291063       1.437566       5.249406       5.327371
12 Nov 2018 05:35:02.485       54.567887     4933.716617    -4781.721142       1.436986       5.189222       5.386504
12 Nov 2018 05:35:12.485       68.934105     4985.305238    -4727.563165       1.436229       5.128395       5.444982
12 Nov 2018 05:35:22.485       83.291873     5036.282399    -4672.823719       1.435296       5.066931       5.502797
12 Nov 2018 05:35:32.485       97.639429     5086.641771    -4617.509465       1.434186       5.004839       5.559942
12 Nov 2018 05:35:42.485      111.975012     5136.377098    -4561.627137       1.432901       4.942124       5.616410
12 Nov 2018 05:35:52.485      126.296861     5185.482202    -4505.183539       1.431440       4.878795       5.672195
12 Nov 2018 05:36:02.485      140.603217     5233.950979    -4448.185548       1.429802       4.814860       5.727288
12 Nov 2018 05:36:12.485      154.892324     5281.777403    -4390.640111       1.427990       4.750326       5.781683
12 Nov 2018 05:36:22.485      169.162426     5328.955525    -4332.554243       1.426001       4.685201       5.835373
12 Nov 2018 05:36:32.485      183.411768     5375.479474    -4273.935028       1.423838       4.619493       5.888351
12 Nov 2018 05:36:42.485      197.638600     5421.343459    -4214.789618       1.421499       4.553209       5.940611
12 Nov 2018 05:36:52.485      211.841172     5466.541769    -4155.125233       1.418986       4.486359       5.992145
12 Nov 2018 05:37:02.485      226.017738     5511.068772    -4094.949155       1.416298       4.418949       6.042948
12 Nov 2018 05:37:12.485      240.166553     5554.918921    -4034.268736       1.413436       4.350989       6.093012
12 Nov 2018 05:37:22.485      254.285877     5598.086747    -3973.091390       1.410400       4.282486       6.142332
12 Nov 2018 05:37:32.485      268.373972     5640.566866    -3911.424593       1.407190       4.213449       6.190901
12 Nov 2018 05:37:42.485      282.429105     5682.353979    -3849.275885       1.403807       4.143886       6.238713
12 Nov 2018 05:37:52.485      296.449544     5723.442869    -3786.652868       1.400252       4.073806       6.285762
12 Nov 2018 05:38:02.485      310.433563     5763.828405    -3723.563204       1.396523       4.003217       6.332042
12 Nov 2018 05:38:12.485      324.379439     5803.505543    -3660.014614       1.392623       3.932128       6.377546
12 Nov 2018 05:38:22.485      338.285454     5842.469322    -3596.014879       1.388551       3.860547       6.422270
12 Nov 2018 05:38:32.485      352.149894     5880.714873    -3531.571838       1.384308       3.788483       6.466207
12 Nov 2018 05:38:42.485      365.971050     5918.237411    -3466.693386       1.379895       3.715946       6.509351
12 Nov 2018 05:38:52.485      379.747217     5955.032243    -3401.387473       1.375311       3.642943       6.551698
12 Nov 2018 05:39:02.485      393.476696     5991.094761    -3335.662107       1.370557       3.569485       6.593241
12 Nov 2018 05:39:12.485      407.157794     6026.420451    -3269.525348       1.365634       3.495579       6.633976
12 Nov 2018 05:39:22.485      420.788822     6061.004886    -3202.985308       1.360543       3.421236       6.673896
12 Nov 2018 05:39:32.485      434.368097     6094.843734    -3136.050154       1.355284       3.346463       6.712998
12 Nov 2018 05:39:42.485      447.893944     6127.932751    -3068.728101       1.349858       3.271271       6.751275
12 Nov 2018 05:39:52.485      461.364693     6160.267788    -3001.027417       1.344264       3.195669       6.788723
12 Nov 2018 05:40:02.485      474.778679     6191.844787    -2932.956416       1.338505       3.119665       6.825338
12 Nov 2018 05:40:12.485      488.134246     6222.659785    -2864.523461       1.332581       3.043270       6.861113
12 Nov 2018 05:40:22.485      501.429745     6252.708913    -2795.736964       1.326492       2.966493       6.896045
12 Nov 2018 05:40:32.485      514.663533     6281.988396    -2726.605379       1.320239       2.889343       6.930130
12 Nov 2018 05:40:42.485      527.833974     6310.494553    -2657.137208       1.313822       2.811829       6.963362
12 Nov 2018 05:40:52.485      540.939441     6338.223802    -2587.340994       1.307244       2.733962       6.995738
12 Nov 2018 05:41:02.485      553.978315     6365.172653    -2517.225324       1.300504       2.655751       7.027253
12 Nov 2018 05:41:12.485      566.948984     6391.337716    -2446.798825       1.293603       2.577206       7.057903
12 Nov 2018 05:41:22.485      579.849844     6416.715696    -2376.070168       1.286542       2.498336       7.087684
12 Nov 2018 05:41:32.485      592.679301     6441.303394    -2305.048058       1.279323       2.419152       7.116592
12 Nov 2018 05:41:42.485      605.435768     6465.097713    -2233.741241       1.271945       2.339662       7.144624
12 Nov 2018 05:41:52.485      618.117668     6488.095650    -2162.158502       1.264409       2.259877       7.171776
12 Nov 2018 05:42:02.485      630.723431     6510.294303    -2090.308659       1.256717       2.179807       7.198045
12 Nov 2018 05:42:12.485      643.251499     6531.690869    -2018.200567       1.248870       2.099461       7.223426
12 Nov 2018 05:42:22.485      655.700320     6552.282644    -1945.843113       1.240868       2.018850       7.247916
12 Nov 2018 05:42:32.485      668.068356     6572.067024    -1873.245219       1.232713       1.937984       7.271513
12 Nov 2018 05:42:42.485      680.354073     6591.041508    -1800.415837       1.224405       1.856873       7.294213
12 Nov 2018 05:42:52.485      692.555953     6609.203691    -1727.363951       1.215946       1.775526       7.316014
12 Nov 2018 05:43:02.485      704.672485     6626.551274    -1654.098573       1.207336       1.693954       7.336911
12 Nov 2018 05:43:12.485      716.702168     6643.082057    -1580.628743       1.198576       1.612168       7.356904
12 Nov 2018 05:43:22.485      728.643513     6658.793942    -1506.963529       1.189668       1.530176       7.375988
12 Nov 2018 05:43:32.485      740.495042     6673.684935    -1433.112024       1.180613       1.447991       7.394161
12 Nov 2018 05:43:42.485      752.255287     6687.753141    -1359.083347       1.171412       1.365621       7.411422
12 Nov 2018 05:43:52.485      763.922792     6700.996772    -1284.886637       1.162065       1.283077       7.427767
12 Nov 2018 05:44:02.485      775.496112     6713.414139    -1210.531061       1.152575       1.200370       7.443195
12 Nov 2018 05:44:12.485      786.973814     6725.003659    -1136.025800       1.142942       1.117509       7.457704
12 Nov 2018 05:44:22.485      798.354475     6735.763851    -1061.380062       1.133167       1.034506       7.471291
12 Nov 2018 05:44:32.485      809.636688     6745.693338     -986.603068       1.123252       0.951370       7.483954
12 Nov 2018 05:44:42.485      820.819053     6754.790848     -911.704059       1.113198       0.868112       7.495693
12 Nov 2018 05:44:52.485      831.900186     6763.055211     -836.692293       1.103006       0.784743       7.506506
12 Nov 2018 05:45:02.485      842.878715     6770.485362     -761.577042       1.092677       0.701272       7.516390
12 Nov 2018 05:45:12.485      853.753279     6777.080341     -686.367591       1.082213       0.617710       7.525345
12 Nov 2018 05:45:22.485      864.522532     6782.839292     -611.073239       1.071615       0.534068       7.533370
12 Nov 2018 05:45:32.485      875.185139     6787.761463     -535.703298       1.060884       0.450356       7.540463
12 Nov 2018 05:45:42.485      885.739780     6791.846207     -460.267087       1.050022       0.366584       7.546624
12 Nov 2018 05:45:52.485      896.185148     6795.092982     -384.773938       1.039030       0.282764       7.551851
12 Nov 2018 05:46:02.485      906.519949     6797.501352     -309.233189       1.027909       0.198905       7.556143
12 Nov 2018 05:46:12.485      916.742902     6799.070984     -233.654186       1.016661       0.115018       7.559501
12 Nov 2018 05:46:22.485      926.852743     6799.801651     -158.046278       1.005287       0.031114       7.561924
12 Nov 2018 05:46:32.485      936.848218     6799.693233      -82.418822       0.993788      -0.052798       7.563411
12 Nov 2018 05:46:42.485      946.728091     6798.745713       -6.781175       0.982166      -0.136705       7.563962
12 Nov 2018 05:46:52.485      956.491139     6796.959181       68.857301       0.970423      -0.220598       7.563577
12 Nov 2018 05:47:02.485      966.136152     6794.333830      144.487247       0.958560      -0.304467       7.562256
12 Nov 2018 05:47:12.485      975.661937     6790.869961      220.099300       0.946578      -0.388300       7.559999
12 Nov 2018 05:47:22.485      985.067316     6786.567979      295.684103       0.934479      -0.472088       7.556806
12 Nov 2018 05:47:32.485      994.351125     6781.428393      371.232300       0.922264      -0.555819       7.552678
12 Nov 2018 05:47:42.485     1003.512214     6775.451819      446.734539       0.909935      -0.639484       7.547614
12 Nov 2018 05:47:52.485     1012.549450     6768.638977      522.181474       0.897494      -0.723071       7.541617
12 Nov 2018 05:48:02.485     1021.461716     6760.990692      597.563765       0.884941      -0.806571       7.534686
12 Nov 2018 05:48:12.485     1030.247909     6752.507894      672.872079       0.872279      -0.889972       7.526822
12 Nov 2018 05:48:22.485     1038.906943     6743.191619      748.097094       0.859510      -0.973264       7.518026
12 Nov 2018 05:48:32.485     1047.437746     6733.043005      823.229497       0.846634      -1.056438       7.508300
12 Nov 2018 05:48:42.485     1055.839264     6722.063298      898.259987       0.833653      -1.139481       7.497644
12 Nov 2018 05:48:52.485     1064.110459     6710.253846      973.179274       0.820569      -1.222385       7.486059
12 Nov 2018 05:49:02.485     1072.250308     6697.616102     1047.978085       0.807384      -1.305138       7.473548
12 Nov 2018 05:49:12.485     1080.257805     6684.151624     1122.647160       0.794099      -1.387730       7.460112
12 Nov 2018 05:49:22.485     1088.131963     6669.862072     1197.177257       0.780716      -1.470151       7.445753
12 Nov 2018 05:49:32.485     1095.871807     6654.749209     1271.559150       0.767237      -1.552390       7.430472
12 Nov 2018 05:49:42.485     1103.476382     6638.814904     1345.783633       0.753663      -1.634438       7.414271
12 Nov 2018 05:49:52.485     1110.944750     6622.061126     1419.841520       0.739996      -1.716283       7.397153
12 Nov 2018 05:50:02.485     1118.275990     6604.489948     1493.723645       0.726237      -1.797916       7.379119
12 Nov 2018 05:50:12.485     1125.469196     6586.103544     1567.420865       0.712389      -1.879327       7.360173
12 Nov 2018 05:50:22.485     1132.523481     6566.904192     1640.924061       0.698453      -1.960504       7.340315
12 Nov 2018 05:50:32.485     1139.437976     6546.894270     1714.224135       0.684431      -2.041439       7.319549
12 Nov 2018 05:50:42.485     1146.211829     6526.076258     1787.312020       0.670325      -2.122120       7.297877
12 Nov 2018 05:50:52.485     1152.844205     6504.452739     1860.178672       0.656136      -2.202539       7.275303
12 Nov 2018 05:51:02.485     1159.334287     6482.026394     1932.815076       0.641867      -2.282684       7.251828
12 Nov 2018 05:51:12.485     1165.681276     6458.800006     2005.212247       0.627518      -2.362546       7.227457
12 Nov 2018 05:51:22.485     1171.884391     6434.776458     2077.361230       0.613092      -2.442114       7.202191
12 Nov 2018 05:51:32.485     1177.942868     6409.958733     2149.253101       0.598591      -2.521380       7.176035
12 Nov 2018 05:51:42.485     1183.855962     6384.349910     2220.878970       0.584016      -2.600332       7.148991
12 Nov 2018 05:51:52.485     1189.622948     6357.953173     2292.229979       0.569369      -2.678961       7.121064
12 Nov 2018 05:52:02.485     1195.243116     6330.771798     2363.297306       0.554653      -2.757258       7.092255
12 Nov 2018 05:52:12.485     1200.715777     6302.809165     2434.072165       0.539868      -2.835211       7.062571
12 Nov 2018 05:52:22.485     1206.040260     6274.068746     2504.545807       0.525017      -2.912813       7.032013
12 Nov 2018 05:52:32.485     1211.215911     6244.554114     2574.709521       0.510102      -2.990052       7.000586
12 Nov 2018 05:52:42.485     1216.242098     6214.268937     2644.554637       0.495125      -3.066920       6.968294
12 Nov 2018 05:52:52.485     1221.118204     6183.216980     2714.072523       0.480087      -3.143407       6.935141
12 Nov 2018 05:53:02.485     1225.843635     6151.402103     2783.254592       0.464990      -3.219503       6.901131
12 Nov 2018 05:53:12.485     1230.417812     6118.828261     2852.092296       0.449836      -3.295198       6.866268
12 Nov 2018 05:53:22.485     1234.840177     6085.499505     2920.577135       0.434628      -3.370484       6.830558
12 Nov 2018 05:53:32.485     1239.110191     6051.419976     2988.700650       0.419366      -3.445351       6.794005
12 Nov 2018 05:53:42.485     1243.227333     6016.593914     3056.454431       0.404054      -3.519789       6.756612
12 Nov 2018 05:53:52.485     1247.191103     5981.025646     3123.830113       0.388692      -3.593790       6.718386
12 Nov 2018 05:54:02.485     1251.001018     5944.719595     3190.819381       0.373283      -3.667345       6.679330
12 Nov 2018 05:54:12.485     1254.656615     5907.680275     3257.413967       0.357829      -3.740443       6.639450
12 Nov 2018 05:54:22.485     1258.157452     5869.912291     3323.605654       0.342331      -3.813076       6.598751
12 Nov 2018 05:54:32.485     1261.503103     5831.420337     3389.386276       0.326792      -3.885235       6.557238
12 Nov 2018 05:54:42.485     1264.693164     5792.209199     3454.747719       0.311214      -3.956911       6.514916
12 Nov 2018 05:54:52.485     1267.727249     5752.283751     3519.681924       0.295597      -4.028096       6.471791
12 Nov 2018 05:55:02.485     1270.604994     5711.648956     3584.180884       0.279946      -4.098779       6.427868
12 Nov 2018 05:55:12.485     1273.326051     5670.309866     3648.236648       0.264260      -4.168953       6.383153
12 Nov 2018 05:55:22.485     1275.890094     5628.271618     3711.841322       0.248543      -4.238609       6.337651
12 Nov 2018 05:55:32.485     1278.296815     5585.539438     3774.987068       0.232796      -4.307738       6.291368
12 Nov 2018 05:55:42.485     1280.545928     5542.118636     3837.666108       0.217022      -4.376332       6.244311
12 Nov 2018 05:55:52.485     1282.637165     5498.014608     3899.870723       0.201221      -4.444382       6.196484
12 Nov 2018 05:56:02.485     1284.570277     5453.232835     3961.593252       0.185397      -4.511880       6.147895
12 Nov 2018 05:56:12.485     1286.345037     5407.778880     4022.826098       0.169551      -4.578817       6.098549
12 Nov 2018 05:56:22.485     1287.961236     5361.658390     4083.561726       0.153685      -4.645185       6.048452
12 Nov 2018 05:56:32.485     1289.418685     5314.877095     4143.792662       0.137802      -4.710977       5.997611
12 Nov 2018 05:56:42.485     1290.717215     5267.440805     4203.511497       0.121902      -4.776183       5.946033
12 Nov 2018 05:56:52.485     1291.856678     5219.355409     4262.710888       0.105988      -4.840796       5.893724
12 Nov 2018 05:57:02.485     1292.836944     5170.626880     4321.383555       0.090063      -4.904809       5.840690
12 Nov 2018 05:57:12.485     1293.657903     5121.261266     4379.522288       0.074127      -4.968212       5.786938
12 Nov 2018 05:57:22.485     1294.319466     5071.264695     4437.119942       0.058184      -5.030999       5.732475
12 Nov 2018 05:57:32.485     1294.821563     5020.643373     4494.169441       0.042235      -5.093161       5.677308
12 Nov 2018 05:57:42.485     1295.164145     4969.403580     4550.663777       0.026281      -5.154691       5.621444
12 Nov 2018 05:57:52.485     1295.347179     4917.551675     4606.596015       0.010326      -5.215582       5.564889
12 Nov 2018 05:58:02.485     1295.370656     4865.094091     4661.959287      -0.005630      -5.275826       5.507652
12 Nov 2018 05:58:12.485     1295.234585     4812.037335     4716.746799      -0.021584      -5.335416       5.449739
12 Nov 2018 05:58:22.485     1294.938995     4758.387987     4770.951830      -0.037534      -5.394343       5.391157
12 Nov 2018 05:58:32.485     1294.483934     4704.152700     4824.567732      -0.053478      -5.452602       5.331914
12 Nov 2018 05:58:42.485     1293.869470     4649.338200     4877.587930      -0.069414      -5.510185       5.272017
12 Nov 2018 05:58:52.485     1293.095692     4593.951281     4930.005925      -0.085340      -5.567084       5.211475
12 Nov 2018 05:59:02.485     1292.162708     4537.998810     4981.815295      -0.101255      -5.623294       5.150294
12 Nov 2018 05:59:12.485     1291.070644     4481.487721     5033.009694      -0.117156      -5.678807       5.088482
12 Nov 2018 05:59:22.485     1289.819649     4424.425015     5083.582853      -0.133041      -5.733616       5.026047
12 Nov 2018 05:59:32.485     1288.409888     4366.817762     5133.528582      -0.148908      -5.787715       4.962997
12 Nov 2018 05:59:42.485     1286.841548     4308.673097     5182.840768      -0.164756      -5.841098       4.899340
12 Nov 2018 05:59:52.485     1285.114835     4249.998221     5231.513380      -0.180583      -5.893757       4.835083
12 Nov 2018 06:00:02.485     1283.229975     4190.800399     5279.540466      -0.196385      -5.945686       4.770236
12 Nov 2018 06:00:12.485     1281.187212     4131.086958     5326.916155      -0.212163      -5.996879       4.704805
12 Nov 2018 06:00:22.485     1278.986810     4070.865289     5373.634658      -0.227913      -6.047330       4.638800
12 Nov 2018 06:00:32.485     1276.629053     4010.142845     5419.690268      -0.243633      -6.097033       4.572228
12 Nov 2018 06:00:42.485     1274.114245     3948.927136     5465.077362      -0.259323      -6.145982       4.505098
12 Nov 2018 06:00:52.485     1271.442708     3887.225735     5509.790399      -0.274979      -6.194171       4.437418
12 Nov 2018 06:01:02.485     1268.614783     3825.046273     5553.823923      -0.290600      -6.241594       4.369197
12 Nov 2018 06:01:12.485     1265.630831     3762.396437     5597.172563      -0.306184      -6.288245       4.300443
12 Nov 2018 06:01:22.485     1262.491233     3699.283972     5639.831035      -0.321729      -6.334118       4.231165
12 Nov 2018 06:01:32.485     1259.196388     3635.716678     5681.794138      -0.337233      -6.379210       4.161371
12 Nov 2018 06:01:42.485     1255.746713     3571.702409     5723.056761      -0.352695      -6.423512       4.091070
12 Nov 2018 06:01:52.485     1252.142645     3507.249074     5763.613879      -0.368111      -6.467022       4.020271
12 Nov 2018 06:02:02.485     1248.384642     3442.364632     5803.460554      -0.383481      -6.509733       3.948983
12 Nov 2018 06:02:12.485     1244.473178     3377.057097     5842.591937      -0.398803      -6.551640       3.877214
12 Nov 2018 06:02:22.485     1240.408747     3311.334531     5881.003268      -0.414075      -6.592738       3.804974
12 Nov 2018 06:02:32.485     1236.191861     3245.205046     5918.689877      -0.429294      -6.633023       3.732271
12 Nov 2018 06:02:42.485     1231.823051     3178.676803     5955.647183      -0.444459      -6.672489       3.659115
12 Nov 2018 06:02:52.485     1227.302867     3111.758010     5991.870697      -0.459568      -6.711132       3.585514
12 Nov 2018 06:03:02.485     1222.631878     3044.456923     6027.356020      -0.474620      -6.748947       3.511478
12 Nov 2018 06:03:12.485     1217.810669     2976.781842     6062.098844      -0.489612      -6.785930       3.437016
12 Nov 2018 06:03:22.485     1212.839847     2908.741113     6096.094954      -0.504542      -6.822076       3.362137
12 Nov 2018 06:03:32.485     1207.720034     2840.343122     6129.340228      -0.519410      -6.857381       3.286851
12 Nov 2018 06:03:42.485     1202.451871     2771.596301     6161.830637      -0.534212      -6.891842       3.211166
12 Nov 2018 06:03:52.485     1197.036020     2702.509122     6193.562243      -0.548947      -6.925452       3.135092
12 Nov 2018 06:04:02.485     1191.473156     2633.090097     6224.531206      -0.563614      -6.958210       3.058638
12 Nov 2018 06:04:12.485     1185.763975     2563.347777     6254.733777      -0.578210      -6.990111       2.981815
12 Nov 2018 06:04:22.485     1179.909192     2493.290750     6284.166303      -0.592734      -7.021151       2.904631
12 Nov 2018 06:04:32.485     1173.909536     2422.927644     6312.825225      -0.607184      -7.051326       2.827096
12 Nov 2018 06:04:42.485     1167.765757     2352.267120     6340.707082      -0.621559      -7.080634       2.749219
12 Nov 2018 06:04:52.485     1161.478619     2281.317876     6367.808505      -0.635856      -7.109070       2.671011
12 Nov 2018 06:05:02.485     1155.048908     2210.088641     6394.126224      -0.650073      -7.136631       2.592480
12 Nov 2018 06:05:12.485     1148.477424     2138.588181     6419.657064      -0.664210      -7.163314       2.513637
12 Nov 2018 06:05:22.485     1141.764984     2066.825291     6444.397949      -0.678264      -7.189117       2.434490
12 Nov 2018 06:05:32.485     1134.912424     1994.808796     6468.345897      -0.692234      -7.214035       2.355051
12 Nov 2018 06:05:42.485     1127.920596     1922.547553     6491.498025      -0.706117      -7.238066       2.275328
